,studentID,admissionstest,AP,averageAP,SATsubject,GPA,GPA_w,program,schooltype,female,MinorityGender,MinorityRace,international,sports,collegeID,earlyAppl,alumni,outofstate,acceptStatus,name,acceptrate,size,public,finAidPct,instatePct
14070,F0Q7P399T9,0.437772280464,4.0,0.712423770893,0.323653673689,-0.674650292741,-1.08810804309,Business,1.0,1.0,0.0,0.0,1.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14071,K06BDN3548,-2.08365613548,1.0,-1.77610214163,-1.2054472288,-2.71814586803,-0.618806934826,,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14072,RN8H6P82B6,0.609687854278,0.0,,-1.96999768005,0.29844283835,0.684807254807,Economics,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14073,0K47PX344F,0.66699304555,3.0,-0.828092270194,1.08820412494,0.784989403896,,Math or Computer Science,1.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14074,DDDUB9FU0Y,-0.994857501325,1.0,-1.77610214163,-0.440896777558,-1.50177945417,0.606590403429,English,0.0,1.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14076,UWNTA39AT8,-1.73982498785,1.0,-0.354087334475,-0.440896777558,-0.674650292741,-1.21846946206,architecture,0.0,1.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14077,ML15A4WKYB,0.552382663007,7.0,1.06792747268,-0.440896777558,0.00651489902251,1.23232521445,Physics,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14078,B5ILE4JQMU,0.838908619364,7.0,-0.150942362024,2.61730502743,-0.820614262405,0.919457808941,Business Economics,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14079,SP9VC29HUI,-2.08365613548,0.0,,-0.440896777558,-1.64774342383,-1.58348143515,Engineering or Business,0.0,0.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14080,4O2PJ10O44,0.609687854278,4.0,-0.709591036265,0.323653673689,-1.40447014106,-0.931674340338,Business,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14081,NUGD751SSJ,-1.51060422277,2.0,-0.354087334475,0.323653673689,-0.674650292741,-0.827385205168,Biology,0.0,1.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14082,R0XF6IN1JS,0.0939411328343,7.0,0.255347582878,0.323653673689,0.736334747341,1.64948175514,Chemical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14083,6PKPQ767FZ,-1.33868864895,3.0,-1.77610214163,0.323653673689,-1.11254220173,0.398012133088,Computer Engineering,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14084,H91HNMNI0J,0.724298236821,0.0,,-1.96999768005,-2.13428998938,-0.957746624131,,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14085,OJBA28BN5W,-0.651026353696,3.0,0.119917601244,-0.440896777558,0.784989403896,-0.723096069997,,1.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,1.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14086,31QGBC1AUC,-0.0206692497087,4.0,0.00141636731402,0.323653673689,-4.08047625156,-2.1309993948,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,1.0,0.0,0.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14087,DS5YBT77AJ,-0.249890014795,3.0,0.119917601244,0.323653673689,0.784989403896,1.7798431741,Mathematics,1.0,0.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14088,2B646RI2LT,-0.192584823523,0.0,,-1.96999768005,0.784989403896,0.241578430332,Mechanical Electrical Engineering,1.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14089,1EC0K4495X,0.265856706649,0.0,,0.323653673689,0.249788181795,,Biochemistry,1.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14090,ZDRTJ1C0TC,1.18273976699,3.0,1.06792747268,1.85275457618,0.784989403896,,Biology,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14091,W796LITIP9,1.46926572335,3.0,1.06792747268,0.323653673689,0.29844283835,,,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14092,QNLPCS7FZ9,0.838908619364,5.0,0.783524511251,0.323653673689,0.29844283835,0.215506146539,mechanical engineering,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14094,W3EJ3T2EEH,-0.192584823523,3.0,-0.828092270194,1.08820412494,0.444406808014,-0.253794961729,english,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14095,WVOJ77YU1X,-0.249890014795,7.0,0.255347582878,-0.440896777558,0.784989403896,0.293722997917,Engineering Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,1.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14097,WL2QRZQ8X3,1.46926572335,7.0,1.06792747268,-0.440896777558,0.784989403896,0.476228984466,chemistry biology,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14099,PWJLY976K7,-1.68251979658,0.0,,-0.440896777558,-0.674650292741,,Business,1.0,0.0,0.0,0.0,1.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14101,85NCIC27WJ,-0.192584823523,7.0,-0.150942362024,-0.440896777558,-1.16119685829,-1.00989119172,English Literature and Writing,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14102,AXFSU7INV2,-0.249890014795,5.0,-1.20729621877,0.323653673689,-0.188103727196,1.7798431741,Business,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,1.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14103,M62HDRUGI6,-0.249890014795,1.0,1.06792747268,0.323653673689,0.201133525241,0.189433862746,Engineering,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14104,YPAI1MU2TK,-0.994857501325,7.0,-2.79182700389,0.323653673689,-0.382722353414,0.528373552051,Finance,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14105,TKYYKHOS1T,0.953519001907,4.0,0.712423770893,-0.440896777558,0.784989403896,,Biology,0.0,1.0,0.0,0.0,0.0,1.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14106,ZI9B9CAKN7,-0.593721162424,4.0,-0.354087334475,-0.440896777558,0.29844283835,-0.566662367241,Mechanical Engineering,0.0,0.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14107,4QBHSBVS4U,0.495077471735,7.0,1.06792747268,0.323653673689,0.784989403896,0.945530092734,Intl Business,1.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14109,MU53CJONGI,-0.880247118782,0.0,,-1.96999768005,0.0551695555771,-2.26136081376,Biology,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14111,IVY2XL0E3X,-0.880247118782,2.0,-0.354087334475,1.85275457618,0.493061464568,-0.983818907924,Computer Wngineering,0.0,1.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,0.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14112,0Y2LLWDJ7A,-0.307195206066,2.0,-1.06509473805,-0.440896777558,-0.674650292741,,undecided,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14114,QPU8BA2N7J,0.66699304555,1.0,1.06792747268,0.323653673689,-0.674650292741,-0.566662367241,Computer Science,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14115,02EL2XXD8H,-0.364500397338,2.0,-1.06509473805,-0.440896777558,0.29844283835,-0.0191444075951,Mechanical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14116,DTCTCT6GBM,0.66699304555,7.0,0.864782500231,-1.96999768005,0.784989403896,0.736951822392,Engineering,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14118,CS8ZPC30HU,-0.0779744409803,0.0,,-0.440896777558,-0.188103727196,-0.175578110351,Engineering General ,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,0.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14119,YS20LB43UR,-0.708331544967,4.0,-0.709591036265,1.08820412494,0.103824212132,-0.775240637582,Economics,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14120,0GR46PZWT9,-1.10946788387,1.0,-3.19811694879,0.323653673689,0.784989403896,-0.827385205168,Mathematics or English,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14121,93QLYQ44HM,0.66699304555,5.0,0.214718588388,-0.440896777558,-1.06388754518,-1.16632489447,Computational Linguistics,1.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14122,1Y8NF86Q6F,0.66699304555,0.0,,-0.440896777558,0.784989403896,0.476228984466,Engineering,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,0.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14123,4B9ENIQWP3,-1.22407826641,1.0,-3.19811694879,1.85275457618,-0.188103727196,-0.566662367241,Biological Sciences pre med,1.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14124,5H80LWZCXI,-0.364500397338,0.0,,1.08820412494,-2.42621792871,0.0590724437829,Political Science and International Relations,1.0,1.0,0.0,0.0,0.0,1.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14128,PLR25CYBDO,-0.536415971153,2.0,-0.354087334475,0.323653673689,-0.917923575514,-0.957746624131,psychology,0.0,0.0,0.0,0.0,0.0,1.0,CarnegieMellon,0.0,0.0,0.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14129,3DYVX63ZDJ,-1.28138345768,3.0,-0.828092270194,-1.2054472288,0.00651489902251,1.7798431741,Graphic Design,0.0,1.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14130,3JYV9909SM,1.24004495827,7.0,1.06792747268,1.08820412494,0.784989403896,1.25839749825,Applied Mathematics,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,1.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14131,IMIJUSNLSZ,1.01082419318,4.0,0.00141636731402,0.323653673689,-0.674650292741,-1.34883088102,Computer Science,1.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14133,B4891OQPLI,-0.0779744409803,0.0,,0.323653673689,-4.08047625156,-1.60955371895,Chemistry,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,1.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14134,QBP2MZ6YVH,0.437772280464,6.0,1.06792747268,0.323653673689,0.444406808014,0.554445835844,Finance,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14135,6DREE8G9UM,1.24004495827,1.0,1.06792747268,-1.2054472288,0.152478868686,0.111217011368,electrical computer engineering,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14136,U4QIZUMT9W,0.781603428093,5.0,1.06792747268,1.08820412494,0.784989403896,0.137289295161,Computer Science,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14137,XV8VA6UZDM,0.380467089192,3.0,1.06792747268,0.323653673689,0.395752151459,,,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14139,ZZYSTD1870,0.953519001907,7.0,0.458492555329,0.323653673689,-0.188103727196,0.0069278761976,English,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14140,OICWA95GC0,-0.708331544967,4.0,1.06792747268,0.323653673689,-0.188103727196,-1.34883088102,Computer Science,0.0,0.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,0.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14141,XNPR4XFG8U,-0.536415971153,0.0,,0.323653673689,0.687680090787,-0.879529772753,Bussiness management,1.0,1.0,0.0,0.0,1.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14142,5NHQ4PREOX,0.724298236821,7.0,0.864782500231,0.323653673689,0.784989403896,0.736951822392,Business,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14143,CVRZV7MCYV,0.437772280464,3.0,0.593922536963,0.323653673689,0.784989403896,-0.592734651034,FINANCE,1.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14144,W73REDOUA9,-2.08365613548,3.0,-3.19811694879,-0.440896777558,-0.139449070641,-0.305939529314,Chemistry,0.0,1.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14147,KO8YFJKYIN,-0.82294192751,4.0,-0.709591036265,-1.2054472288,-0.188103727196,-0.488445515863,statistics,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,0.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14148,OEJC4NA47K,-0.880247118782,1.0,1.06792747268,0.323653673689,-0.285413040305,-0.0452166913877,Computer Science,1.0,0.0,0.0,0.0,1.0,0.0,CarnegieMellon,1.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14151,MVXTB5NO9P,0.151246324106,4.0,-0.354087334475,-0.440896777558,0.201133525241,-0.566662367241,Chemical Engineering,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14152,Y38IGOEGJV,-0.364500397338,0.0,,-0.440896777558,-0.188103727196,-0.827385205168,Molecular Biology,0.0,1.0,0.0,0.0,0.0,1.0,CarnegieMellon,0.0,0.0,0.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14154,9I4RNVPOMK,0.437772280464,5.0,-0.638490295907,0.323653673689,-1.2585061714,-1.47919229998,,1.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14156,WX4V65XY1J,0.0366359415628,2.0,0.356920069103,1.08820412494,-1.64774342383,-0.827385205168,Professional Writing,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14157,1LRPQDHMXX,0.66699304555,3.0,0.593922536963,0.323653673689,-1.01523288862,0.658734971014,Communications Design,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14158,LJSPKAJURZ,-0.536415971153,2.0,-1.06509473805,-0.440896777558,0.0551695555771,-1.21846946206,Business,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14159,FMUKNPUJWB,0.838908619364,2.0,-0.354087334475,1.08820412494,-1.64774342383,-1.87027655687,Biochemistry,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,1.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14160,LS822UFCUC,-1.16677307514,0.0,,-0.440896777558,-2.13428998938,-1.34883088102,Economics,1.0,0.0,0.0,0.0,1.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14161,6OPT5O75CE,1.18273976699,2.0,1.06792747268,0.323653673689,-1.7937073935,,CPE,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14162,O6WTXRU44I,0.32316189792,5.0,0.499121549819,-0.440896777558,0.29844283835,-0.3580840969,Cognitive Science,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14164,BPL6NVVP92,0.437772280464,1.0,-0.354087334475,0.323653673689,-0.820614262405,0.137289295161,Chemical Engineering,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14165,2H78QOJI5Z,0.437772280464,2.0,0.356920069103,0.323653673689,-1.55043411072,1.38875891721,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,1.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14166,UE31HYTY45,1.46926572335,7.0,1.06792747268,-0.440896777558,0.784989403896,1.02374694411,Mathematics,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14169,BTPV5JNMSO,1.12543457572,5.0,1.06792747268,-0.440896777558,0.347097494905,0.736951822392,,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14170,E1XKZGXYT1,0.380467089192,5.0,0.783524511251,0.323653673689,0.784989403896,1.33661434962,Neuroscience,0.0,0.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14171,ZGMZRM3KBO,-0.364500397338,4.0,0.00141636731402,0.323653673689,0.103824212132,0.789096389978,Electrical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14172,N4CQ1K62PF,0.32316189792,3.0,0.119917601244,-0.440896777558,0.784989403896,0.476228984466,Psychology,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,1.0,0.0,0.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14174,VKI9BXM961,0.66699304555,1.0,-0.354087334475,0.323653673689,0.784989403896,-0.514517799656,Finance,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,0.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14177,0QXF4IH0BE,0.552382663007,4.0,0.356920069103,-0.440896777558,0.784989403896,-0.332011813107,mechanical engineering,1.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14178,QJYB3OF2RI,0.66699304555,3.0,0.119917601244,-0.440896777558,0.736334747341,-0.305939529314,Chemistry,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14179,6926RMXFO8,-0.135279632252,2.0,-1.77610214163,0.323653673689,-0.674650292741,-0.827385205168,Computer Engineering,0.0,0.0,0.0,0.0,0.0,1.0,CarnegieMellon,1.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14180,7XDYM7QVE2,0.552382663007,7.0,0.864782500231,-0.440896777558,0.784989403896,0.736951822392,Civil Engineering,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,1.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14181,39IVZG20PF,1.41196053208,4.0,1.06792747268,-0.440896777558,-0.188103727196,-0.827385205168,Engineering,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14183,M7S8D5O8XK,-0.0779744409803,6.0,-0.354087334475,0.323653673689,-0.917923575514,-0.253794961729,Materials Engineering,0.0,0.0,0.0,1.0,0.0,0.0,CarnegieMellon,1.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14184,T9EUSQ8F69,0.838908619364,0.0,,-1.2054472288,0.347097494905,-0.0452166913877,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14185,DRGCDCXDDH,-1.33868864895,2.0,0.356920069103,1.85275457618,0.395752151459,0.736951822392,Art,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14186,FCY40K491K,0.437772280464,2.0,-1.06509473805,-0.440896777558,0.0551695555771,0.163361578954,,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14187,S0FKOLT6RH,0.265856706649,3.0,-0.354087334475,-1.2054472288,-0.917923575514,0.476228984466,information systems,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14188,QTL6FE7IYR,-1.28138345768,3.0,-0.828092270194,2.61730502743,0.00651489902251,0.371939849295,Psychology,0.0,1.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14190,HH2ACJQUUR,0.66699304555,5.0,0.783524511251,0.323653673689,0.784989403896,0.736951822392,Business,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14191,VENZRTHDOV,0.437772280464,7.0,-0.354087334475,-0.440896777558,0.29844283835,-0.644879218619,Economics,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14192,4H4ORAEE7B,0.838908619364,2.0,1.06792747268,-0.440896777558,0.590370777677,1.7798431741,Computer Science,,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14193,VSW8OWEWCP,0.0366359415628,3.0,-0.828092270194,0.323653673689,-0.188103727196,,Electrical Computer Engineering,0.0,1.0,0.0,1.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14194,NTTQ7SF0UC,1.41196053208,7.0,1.06792747268,-0.440896777558,0.784989403896,,Statistics,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,0.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14196,83M02JEUN1,-2.71401323947,0.0,,-1.96999768005,-6.51320907929,,Computer Engineering,1.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14197,P13RNNLYOJ,-1.4532990315,0.0,,0.323653673689,0.784989403896,,,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14198,LJG2ZM2KJR,1.06812938445,6.0,0.119917601244,0.323653673689,-0.431377009969,-0.566662367241,Computer Science,1.0,0.0,0.0,0.0,1.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14199,EVJB0GKE63,-0.937552310053,3.0,0.119917601244,-0.440896777558,-0.188103727196,,,0.0,1.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,0.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14200,K96K3NTUIB,0.609687854278,4.0,0.00141636731402,-0.440896777558,0.639025434232,0.0330001599903,Electrical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,0.0,CarnegieMellon,0.246,13285,0,0.0,0
14201,JIF175BG1B,-2.2555717093,0.0,,-0.440896777558,0.784989403896,,,,1.0,0.0,1.0,1.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14202,ZJFKDGVC9W,1.06812938445,6.0,1.06792747268,0.323653673689,0.29844283835,-0.0452166913877,Mathematics,0.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,0.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
14204,IM0OV0W3PJ,0.32316189792,5.0,-0.354087334475,-0.440896777558,0.784989403896,0.215506146539,Computer Science,1.0,0.0,0.0,0.0,0.0,0.0,CarnegieMellon,0.0,0.0,1.0,1.0,CarnegieMellon,0.246,13285,0,0.0,0
